"Municipality_code","Agegroup","GGD_name","Population_2021","Municipality_name","Province","Security_region_code","Security_region_name","ROAZ_region","GGD_code","SchoolRegion","Population_2020"
"GM0363","50-59","GGD Amsterdam",108951,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",108788
"GM0363","50-59","GGD Amsterdam",108951,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","Netwerk Acute Zorg Noordwest","GG3406","noord",108788
"GM0363","60-69","GGD Amsterdam",83578,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","Netwerk Acute Zorg Noordwest","GG3406","noord",81930
"GM0363","60-69","GGD Amsterdam",83578,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",81930
"GM0363","70-79","GGD Amsterdam",52098,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","Netwerk Acute Zorg Noordwest","GG3406","noord",50468
"GM0363","70-79","GGD Amsterdam",52098,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",50468
"GM0363","80-89","GGD Amsterdam",20175,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","Netwerk Acute Zorg Noordwest","GG3406","noord",19627
"GM0363","80-89","GGD Amsterdam",20175,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",19627
"GM0363","90+","GGD Amsterdam",3925,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",3984
"GM0363","90+","GGD Amsterdam",3925,"Amsterdam","Noord-Holland","VR13","Amsterdam-Amstelland","Netwerk Acute Zorg Noordwest","GG3406","noord",3984
"GM0370","0-9","GGD Zaanstreek/Waterland",1180,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",1196
"GM0370","10-19","GGD Zaanstreek/Waterland",1150,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",1120
"GM0370","20-29","GGD Zaanstreek/Waterland",943,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",951
"GM0370","30-39","GGD Zaanstreek/Waterland",1184,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",1194
"GM0370","40-49","GGD Zaanstreek/Waterland",1282,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",1269
"GM0370","50-59","GGD Zaanstreek/Waterland",1653,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",1614
"GM0370","60-69","GGD Zaanstreek/Waterland",1298,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",1294
"GM0370","70-79","GGD Zaanstreek/Waterland",940,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",932
"GM0370","80-89","GGD Zaanstreek/Waterland",408,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",393
"GM0370","90+","GGD Zaanstreek/Waterland",72,"Beemster","Noord-Holland","VR11","Zaanstreek-Waterland","Netwerk Acute Zorg Noordwest","GG7306","noord",59
"GM0373","0-9","GGD Hollands-Noorden",1958,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",1982
"GM0373","10-19","GGD Hollands-Noorden",3287,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",3372
"GM0373","20-29","GGD Hollands-Noorden",2235,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",2244
"GM0373","30-39","GGD Hollands-Noorden",1951,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",1912
"GM0373","40-49","GGD Hollands-Noorden",3137,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",3346
"GM0373","50-59","GGD Hollands-Noorden",5011,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",4974
"GM0373","60-69","GGD Hollands-Noorden",4648,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",4649
"GM0373","70-79","GGD Hollands-Noorden",4870,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",4836
"GM0373","80-89","GGD Hollands-Noorden",2178,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",2086
"GM0373","90+","GGD Hollands-Noorden",440,"Bergen (NH.)","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",438
"GM0375","0-9","GGD Kennemerland",4399,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",4381
"GM0375","10-19","GGD Kennemerland",4548,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",4590
"GM0375","20-29","GGD Kennemerland",5189,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",5201
"GM0375","30-39","GGD Kennemerland",5766,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",5576
"GM0375","40-49","GGD Kennemerland",5370,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",5494
"GM0375","50-59","GGD Kennemerland",6197,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",6206
"GM0375","60-69","GGD Kennemerland",4913,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",4773
"GM0375","70-79","GGD Kennemerland",3532,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3451
"GM0375","80-89","GGD Kennemerland",1623,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",1609
"GM0375","90+","GGD Kennemerland",326,"Beverwijk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",345
"GM0376","0-9","GGD Gooi en Vechtstreek",1593,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",1489
"GM0376","10-19","GGD Gooi en Vechtstreek",1397,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",1336
"GM0376","20-29","GGD Gooi en Vechtstreek",751,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",749
"GM0376","30-39","GGD Gooi en Vechtstreek",1339,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",1329
"GM0376","40-49","GGD Gooi en Vechtstreek",1489,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",1368
"GM0376","50-59","GGD Gooi en Vechtstreek",1691,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",1662
"GM0376","60-69","GGD Gooi en Vechtstreek",1548,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",1561
"GM0376","70-79","GGD Gooi en Vechtstreek",1534,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",1471
"GM0376","80-89","GGD Gooi en Vechtstreek",522,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",495
"GM0376","90+","GGD Gooi en Vechtstreek",90,"Blaricum","Noord-Holland","VR14","Gooi en Vechtstreek","SpoedZorgNet","GG3606","noord",80
"GM0377","0-9","GGD Kennemerland",2362,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",2457
"GM0377","10-19","GGD Kennemerland",3397,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3376
"GM0377","20-29","GGD Kennemerland",1361,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",1401
"GM0377","30-39","GGD Kennemerland",1512,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",1539
"GM0377","40-49","GGD Kennemerland",3081,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3083
"GM0377","50-59","GGD Kennemerland",3761,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3803
"GM0377","60-69","GGD Kennemerland",3108,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3073
"GM0377","70-79","GGD Kennemerland",2936,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",2904
"GM0377","80-89","GGD Kennemerland",1523,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",1516
"GM0377","90+","GGD Kennemerland",437,"Bloemendaal","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",419
"GM0383","0-9","GGD Hollands-Noorden",3402,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",3345
"GM0383","10-19","GGD Hollands-Noorden",4045,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",4135
"GM0383","20-29","GGD Hollands-Noorden",3611,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",3669
"GM0383","30-39","GGD Hollands-Noorden",3534,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",3369
"GM0383","40-49","GGD Hollands-Noorden",4082,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",4213
"GM0383","50-59","GGD Hollands-Noorden",5673,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",5734
"GM0383","60-69","GGD Hollands-Noorden",4960,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",4889
"GM0383","70-79","GGD Hollands-Noorden",4301,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",4207
"GM0383","80-89","GGD Hollands-Noorden",2103,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",2053
"GM0383","90+","GGD Hollands-Noorden",375,"Castricum","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",372
"GM0384","0-9","GGD Amsterdam",3218,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",3196
"GM0384","10-19","GGD Amsterdam",3131,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",3179
"GM0384","20-29","GGD Amsterdam",6258,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",6188
"GM0384","30-39","GGD Amsterdam",4820,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",4477
"GM0384","40-49","GGD Amsterdam",3621,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",3542
"GM0384","50-59","GGD Amsterdam",3712,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",3772
"GM0384","60-69","GGD Amsterdam",3263,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",3196
"GM0384","70-79","GGD Amsterdam",2114,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",2030
"GM0384","80-89","GGD Amsterdam",984,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",998
"GM0384","90+","GGD Amsterdam",213,"Diemen","Noord-Holland","VR13","Amsterdam-Amstelland","SpoedZorgNet","GG3406","noord",202
"GM0385","0-9","GGD Zaanstreek/Waterland",3409,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",3474
"GM0385","10-19","GGD Zaanstreek/Waterland",4576,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",4669
"GM0385","20-29","GGD Zaanstreek/Waterland",4185,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",4090
"GM0385","30-39","GGD Zaanstreek/Waterland",3693,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",3678
"GM0385","40-49","GGD Zaanstreek/Waterland",4682,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",4816
"GM0385","50-59","GGD Zaanstreek/Waterland",5438,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",5420
"GM0385","60-69","GGD Zaanstreek/Waterland",4782,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",4756
"GM0385","70-79","GGD Zaanstreek/Waterland",3957,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",3808
"GM0385","80-89","GGD Zaanstreek/Waterland",1397,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",1328
"GM0385","90+","GGD Zaanstreek/Waterland",149,"Edam-Volendam","Noord-Holland","VR11","Zaanstreek-Waterland","SpoedZorgNet","GG7306","noord",158
"GM0388","0-9","GGD Hollands-Noorden",1829,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",1811
"GM0388","10-19","GGD Hollands-Noorden",2118,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",2126
"GM0388","20-29","GGD Hollands-Noorden",2080,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",2076
"GM0388","30-39","GGD Hollands-Noorden",2146,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",2116
"GM0388","40-49","GGD Hollands-Noorden",2336,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",2411
"GM0388","50-59","GGD Hollands-Noorden",2773,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",2734
"GM0388","60-69","GGD Hollands-Noorden",2431,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",2484
"GM0388","70-79","GGD Hollands-Noorden",1991,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",1922
"GM0388","80-89","GGD Hollands-Noorden",801,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",774
"GM0388","90+","GGD Hollands-Noorden",132,"Enkhuizen","Noord-Holland","VR10","Noord-Holland-Noord","SpoedZorgNet","GG2707","noord",137
"GM0392","0-9","GGD Kennemerland",18215,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",18676
"GM0392","10-19","GGD Kennemerland",17293,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",17135
"GM0392","20-29","GGD Kennemerland",19465,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",19966
"GM0392","30-39","GGD Kennemerland",24868,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",24663
"GM0392","40-49","GGD Kennemerland",22820,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",23124
"GM0392","50-59","GGD Kennemerland",22391,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",22109
"GM0392","60-69","GGD Kennemerland",17337,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",17339
"GM0392","70-79","GGD Kennemerland",13116,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",12847
"GM0392","80-89","GGD Kennemerland",5842,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",5821
"GM0392","90+","GGD Kennemerland",1196,"Haarlem","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",1222
"GM0394","0-9","GGD Kennemerland",16363,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",16220
"GM0394","10-19","GGD Kennemerland",20975,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",20912
"GM0394","20-29","GGD Kennemerland",17099,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",17185
"GM0394","30-39","GGD Kennemerland",19185,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",18486
"GM0394","40-49","GGD Kennemerland",21936,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",22394
"GM0394","50-59","GGD Kennemerland",25380,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",24905
"GM0394","60-69","GGD Kennemerland",17928,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",17580
"GM0394","70-79","GGD Kennemerland",13004,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",12651
"GM0394","80-89","GGD Kennemerland",5100,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",4875
"GM0394","90+","GGD Kennemerland",819,"Haarlemmermeer","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",794
"GM0396","0-9","GGD Kennemerland",3677,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3659
"GM0396","10-19","GGD Kennemerland",4307,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",4397
"GM0396","20-29","GGD Kennemerland",4373,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",4403
"GM0396","30-39","GGD Kennemerland",4265,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",4198
"GM0396","40-49","GGD Kennemerland",4493,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",4622
"GM0396","50-59","GGD Kennemerland",6260,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",6327
"GM0396","60-69","GGD Kennemerland",5286,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",5115
"GM0396","70-79","GGD Kennemerland",4010,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3996
"GM0396","80-89","GGD Kennemerland",2150,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",2125
"GM0396","90+","GGD Kennemerland",370,"Heemskerk","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",340
"GM0397","0-9","GGD Kennemerland",3164,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3093
"GM0397","10-19","GGD Kennemerland",3393,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3343
"GM0397","20-29","GGD Kennemerland",1679,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",1719
"GM0397","30-39","GGD Kennemerland",2498,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",2432
"GM0397","40-49","GGD Kennemerland",3561,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3518
"GM0397","50-59","GGD Kennemerland",3945,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3911
"GM0397","60-69","GGD Kennemerland",3562,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3576
"GM0397","70-79","GGD Kennemerland",3434,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",3383
"GM0397","80-89","GGD Kennemerland",1869,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",1831
"GM0397","90+","GGD Kennemerland",440,"Heemstede","Noord-Holland","VR12","Kennemerland","Netwerk Acute Zorg Noordwest","GG3109","noord",428
"GM0398","0-9","GGD Hollands-Noorden",6712,"Heerhugowaard","Noord-Holland","VR10","Noord-Holland-Noord","Netwerk Acute Zorg Noordwest","GG2707","noord",6732
